Match Id,Home Team Name,Away Team Name,Goal_Difference,Home_Team_Avg_Age,Away_Team_Avg_Age,Home_Team_Win_Rate,Away_Team_Win_Rate,Group Stage,Knockout Stage,Target_Home_Win
M-2006-02,Poland,Ecuador,-2.0,24.462962962962962,27.92452830188679,0.4473684210526316,0.38461538461538464,1.0,0.0,0
M-2018-31,Japan,Senegal,0.0,26.044150110375277,25.62204724409449,0.28,0.4166666666666667,1.0,0.0,0
M-1998-41,Belgium,South Korea,0.0,24.23134328358209,25.51469362784841,0.43137254901960786,0.21052631578947367,1.0,0.0,0
M-2022-23,France,Denmark,1.0,24.34552845528455,24.286956521739132,0.5616438356164384,0.391304347826087,1.0,0.0,1
M-1998-62,France,Croatia,1.0,24.34552845528455,25.23015873015873,0.5616438356164384,0.5666666666666667,0.0,1.0,1
M-1954-11,Austria,Czechoslovakia,5.0,25.25705329153605,25.51469362784841,0.41379310344827586,0.36666666666666664,1.0,0.0,1
M-1974-11,Scotland,Brazil,0.0,25.303249097472925,28.03276699029126,0.17391304347826086,0.6929824561403509,1.0,0.0,0
M-2006-55,Brazil,Ghana,3.0,28.03276699029126,23.861538461538462,0.6929824561403509,0.3333333333333333,0.0,1.0,1
M-1962-24,England,Bulgaria,0.0,24.073185362927415,26.853658536585368,0.44594594594594594,0.15384615384615385,1.0,0.0,0
M-1998-09,South Korea,Mexico,-2.0,25.51469362784841,25.04705882352941,0.21052631578947367,0.2833333333333333,1.0,0.0,0
M-1938-01,Switzerland,Germany,0.0,24.53711790393013,24.42845394736842,0.34146341463414637,0.66,0.0,1.0,0
M-1998-25,Japan,Croatia,-1.0,26.044150110375277,25.23015873015873,0.28,0.5666666666666667,1.0,0.0,0
M-1966-03,Brazil,Bulgaria,2.0,28.03276699029126,26.853658536585368,0.6929824561403509,0.15384615384615385,1.0,0.0,1
M-2006-11,Italy,Ghana,2.0,25.92349726775956,23.861538461538462,0.5542168674698795,0.3333333333333333,1.0,0.0,1
M-2022-28,Spain,Germany,0.0,25.6,24.42845394736842,0.47761194029850745,0.66,1.0,0.0,0
M-2014-54,Germany,Algeria,1.0,24.42845394736842,26.84,0.66,0.23076923076923078,0.0,1.0,1
M-2014-45,Portugal,Ghana,1.0,25.25872093023256,23.861538461538462,0.5142857142857142,0.3333333333333333,1.0,0.0,1
M-2022-10,Germany,Japan,-1.0,24.42845394736842,26.044150110375277,0.66,0.28,1.0,0.0,0
M-2010-26,Cameroon,Denmark,-1.0,25.076923076923077,24.286956521739132,0.19230769230769232,0.391304347826087,1.0,0.0,0
M-1954-21,Hungary,Brazil,2.0,25.914285714285715,28.03276699029126,0.46875,0.6929824561403509,0.0,1.0,1
M-1998-48,Romania,Tunisia,0.0,24.4390243902439,26.4,0.38095238095238093,0.16666666666666666,1.0,0.0,0
M-1974-09,Australia,West Germany,-3.0,24.331632653061224,25.51469362784841,0.2,0.6290322580645161,1.0,0.0,0
M-2010-35,Greece,Argentina,-2.0,24.791666666666668,26.401805869074494,0.2,0.6022727272727273,1.0,0.0,0
M-1998-59,Netherlands,Argentina,1.0,24.26201923076923,26.401805869074494,0.5636363636363636,0.6022727272727273,0.0,1.0,1
M-2006-47,Switzerland,South Korea,2.0,24.53711790393013,25.51469362784841,0.34146341463414637,0.21052631578947367,1.0,0.0,1
M-1990-49,Argentina,Italy,0.0,26.401805869074494,25.92349726775956,0.6022727272727273,0.5542168674698795,0.0,1.0,1
M-1998-38,South Africa,Saudi Arabia,0.0,26.98611111111111,25.348387096774193,0.2222222222222222,0.21052631578947367,1.0,0.0,0
M-2018-10,Germany,Mexico,-1.0,24.42845394736842,25.04705882352941,0.66,0.2833333333333333,1.0,0.0,0
M-1970-07,Brazil,Czechoslovakia,3.0,28.03276699029126,25.51469362784841,0.6929824561403509,0.36666666666666664,1.0,0.0,1
M-1986-33,Algeria,Spain,-3.0,26.84,25.6,0.23076923076923078,0.47761194029850745,1.0,0.0,0
M-2014-23,Japan,Greece,0.0,26.044150110375277,24.791666666666668,0.28,0.2,1.0,0.0,0
M-1986-38,Soviet Union,Belgium,-1.0,25.51469362784841,24.23134328358209,0.4838709677419355,0.43137254901960786,0.0,1.0,0
M-2010-59,Argentina,Germany,-4.0,26.401805869074494,24.42845394736842,0.6022727272727273,0.66,0.0,1.0,0
M-2014-46,United States,Germany,-1.0,24.922190201729105,24.42845394736842,0.24324324324324326,0.66,1.0,0.0,0
M-1970-18,Sweden,Uruguay,1.0,25.01675977653631,27.48780487804878,0.39215686274509803,0.4406779661016949,1.0,0.0,1
M-1930-05,Argentina,France,1.0,26.401805869074494,24.34552845528455,0.6022727272727273,0.5616438356164384,1.0,0.0,1
M-2010-61,Uruguay,Netherlands,-1.0,27.48780487804878,24.26201923076923,0.4406779661016949,0.5636363636363636,0.0,1.0,0
M-2002-63,South Korea,Turkey,-1.0,25.51469362784841,24.88095238095238,0.21052631578947367,0.5,0.0,1.0,0
M-2018-28,South Korea,Mexico,-1.0,25.51469362784841,25.04705882352941,0.21052631578947367,0.2833333333333333,1.0,0.0,0
M-2002-33,Denmark,France,2.0,24.286956521739132,24.34552845528455,0.391304347826087,0.5616438356164384,1.0,0.0,1
M-2010-31,Chile,Switzerland,1.0,25.451351351351352,24.53711790393013,0.3333333333333333,0.34146341463414637,1.0,0.0,1
M-1998-31,Colombia,Tunisia,1.0,25.507614213197968,26.4,0.4090909090909091,0.16666666666666666,1.0,0.0,1
M-2010-18,Argentina,South Korea,3.0,26.401805869074494,25.51469362784841,0.6022727272727273,0.21052631578947367,1.0,0.0,1
M-2006-40,Netherlands,Argentina,0.0,24.26201923076923,26.401805869074494,0.5636363636363636,0.6022727272727273,1.0,0.0,0
M-1954-24,West Germany,Austria,5.0,25.51469362784841,25.25705329153605,0.6290322580645161,0.41379310344827586,0.0,1.0,1
M-2014-33,Australia,Spain,-3.0,24.331632653061224,25.6,0.2,0.47761194029850745,1.0,0.0,0
M-2010-20,France,Mexico,-2.0,24.34552845528455,25.04705882352941,0.5616438356164384,0.2833333333333333,1.0,0.0,0
M-1998-58,Brazil,Denmark,1.0,28.03276699029126,24.286956521739132,0.6929824561403509,0.391304347826087,0.0,1.0,1
M-1986-47,Argentina,England,1.0,26.401805869074494,24.073185362927415,0.6022727272727273,0.44594594594594594,0.0,1.0,1
M-1994-39,Saudi Arabia,Sweden,-2.0,25.348387096774193,25.01675977653631,0.21052631578947367,0.39215686274509803,0.0,1.0,0
M-1938-13,Sweden,Cuba,8.0,25.01675977653631,24.75,0.39215686274509803,0.3333333333333333,0.0,1.0,1
M-1934-15,Italy,Austria,1.0,25.92349726775956,25.25705329153605,0.5542168674698795,0.41379310344827586,0.0,1.0,1
M-2014-08,Ivory Coast,Japan,1.0,25.01904761904762,26.044150110375277,0.3333333333333333,0.28,1.0,0.0,1
M-1970-01,Mexico,Soviet Union,0.0,25.04705882352941,25.51469362784841,0.2833333333333333,0.4838709677419355,1.0,0.0,0
M-1958-34,France,West Germany,3.0,24.34552845528455,25.51469362784841,0.5616438356164384,0.6290322580645161,0.0,1.0,1
M-1934-10,Czechoslovakia,Switzerland,1.0,25.51469362784841,24.53711790393013,0.36666666666666664,0.34146341463414637,0.0,1.0,1
M-2018-12,Sweden,South Korea,1.0,25.01675977653631,25.51469362784841,0.39215686274509803,0.21052631578947367,1.0,0.0,1
M-1970-31,West Germany,Uruguay,1.0,25.51469362784841,27.48780487804878,0.6290322580645161,0.4406779661016949,0.0,1.0,1
M-1994-26,United States,Romania,-1.0,24.922190201729105,24.4390243902439,0.24324324324324326,0.38095238095238093,1.0,0.0,0
M-2014-01,Brazil,Croatia,2.0,28.03276699029126,25.23015873015873,0.6929824561403509,0.5666666666666667,1.0,0.0,1
M-1986-19,Mexico,Paraguay,0.0,25.04705882352941,26.525,0.2833333333333333,0.2962962962962963,1.0,0.0,0
M-1978-19,West Germany,Tunisia,0.0,25.51469362784841,26.4,0.6290322580645161,0.16666666666666666,1.0,0.0,0
M-1990-07,West Germany,Yugoslavia,3.0,25.51469362784841,25.51469362784841,0.6290322580645161,0.43243243243243246,1.0,0.0,1
M-2006-31,Saudi Arabia,Ukraine,-4.0,25.348387096774193,25.28985507246377,0.21052631578947367,0.6,1.0,0.0,0
M-1986-32,Portugal,Morocco,-2.0,25.25872093023256,25.638297872340427,0.5142857142857142,0.2608695652173913,1.0,0.0,0
M-2002-13,Japan,Belgium,0.0,26.044150110375277,24.23134328358209,0.28,0.43137254901960786,1.0,0.0,0
M-1994-35,Argentina,Bulgaria,-2.0,26.401805869074494,26.853658536585368,0.6022727272727273,0.15384615384615385,1.0,0.0,0
M-1962-03,Brazil,Mexico,2.0,28.03276699029126,25.04705882352941,0.6929824561403509,0.2833333333333333,1.0,0.0,1
M-1950-10,Sweden,Paraguay,0.0,25.01675977653631,26.525,0.39215686274509803,0.2962962962962963,1.0,0.0,0
